"idCpu";"registro";"hora"
1949;30.4;"2022-10-24 22:22:25"
1950;26.8;"2022-10-24 22:22:26"
1951;16.5;"2022-10-24 22:22:27"
1952;17.1;"2022-10-24 22:22:28"
1953;38.8;"2022-10-24 22:22:29"
1954;53.5;"2022-10-24 22:22:30"
1955;29.4;"2022-10-24 22:22:31"
1956;30.8;"2022-10-24 22:22:32"
1957;31.0;"2022-10-24 22:22:33"
1958;29.2;"2022-10-24 22:22:34"
1959;42.2;"2022-10-24 22:22:36"
1960;30.7;"2022-10-24 22:22:37"
1961;24.5;"2022-10-24 22:22:38"
1962;20.4;"2022-10-24 22:22:39"
1963;25.0;"2022-10-24 22:22:40"
1964;62.6;"2022-10-24 22:22:41"
1965;42.5;"2022-10-24 22:22:42"
1966;18.9;"2022-10-24 22:22:43"
1967;29.0;"2022-10-24 22:22:44"
1968;27.2;"2022-10-24 22:22:45"
1969;15.8;"2022-10-24 22:22:47"
1970;27.2;"2022-10-24 22:22:48"
1971;18.3;"2022-10-24 22:22:49"
1972;34.6;"2022-10-24 22:22:50"
1973;19.9;"2022-10-24 22:22:51"
1974;28.9;"2022-10-24 22:22:52"
1975;26.4;"2022-10-24 22:22:53"
1976;80.5;"2022-10-24 22:22:54"
1977;97.7;"2022-10-24 22:22:55"
1978;58.1;"2022-10-24 22:22:56"
1979;58.1;"2022-10-24 22:22:57"
1980;56.2;"2022-10-24 22:22:58"
1981;61.8;"2022-10-24 22:22:59"
1982;53.1;"2022-10-24 22:23:01"
1983;68.3;"2022-10-24 22:23:02"
1984;51.1;"2022-10-24 22:23:03"
1985;74.8;"2022-10-24 22:23:04"
1986;67.9;"2022-10-24 22:23:05"
1987;52.9;"2022-10-24 22:23:06"
1988;54.0;"2022-10-24 22:23:07"
1989;55.6;"2022-10-24 22:23:08"
1990;56.5;"2022-10-24 22:23:09"
1991;46.2;"2022-10-24 22:23:10"
1992;30.2;"2022-10-24 22:23:12"
1993;30.3;"2022-10-24 22:23:13"
1994;59.1;"2022-10-24 22:23:14"
1995;98.9;"2022-10-24 22:23:15"
1996;90.6;"2022-10-24 22:23:16"
1997;84.3;"2022-10-24 22:23:17"
1998;38.1;"2022-10-24 22:23:18"
1999;36.0;"2022-10-24 22:23:20"
2000;43.7;"2022-10-24 22:23:21"
2001;41.2;"2022-10-24 22:23:22"
2002;42.7;"2022-10-24 22:23:23"
