"idTemp";"registro";"hora"
1940;47.0;"2022-10-24 23:01:14"
1941;48.0;"2022-10-24 23:01:16"
1942;43.0;"2022-10-24 23:01:17"
1943;44.0;"2022-10-24 23:01:18"
1944;43.0;"2022-10-24 23:01:19"
1945;44.0;"2022-10-24 23:01:20"
1946;43.0;"2022-10-24 23:01:21"
1947;43.0;"2022-10-24 23:01:22"
1948;43.0;"2022-10-24 23:01:23"
1949;43.0;"2022-10-24 23:01:24"
1950;43.0;"2022-10-24 23:01:25"
1951;41.0;"2022-10-24 23:01:26"
1952;44.0;"2022-10-24 23:01:27"
1953;46.0;"2022-10-24 23:01:28"
1954;47.0;"2022-10-24 23:01:30"
1955;44.0;"2022-10-24 23:01:31"
1956;41.0;"2022-10-24 23:01:32"
1957;43.0;"2022-10-24 23:01:33"
1958;46.0;"2022-10-24 23:01:34"
1959;45.0;"2022-10-24 23:01:35"
1960;45.0;"2022-10-24 23:01:36"
1961;44.0;"2022-10-24 23:01:37"
1962;42.0;"2022-10-24 23:01:38"
1963;43.0;"2022-10-24 23:01:39"
1964;48.0;"2022-10-24 23:01:40"
1965;41.0;"2022-10-24 23:01:41"
1966;42.0;"2022-10-24 23:01:43"
1967;44.0;"2022-10-24 23:01:44"
1968;47.0;"2022-10-24 23:01:45"
1969;48.0;"2022-10-24 23:01:46"
1970;44.0;"2022-10-24 23:01:47"
1971;41.0;"2022-10-24 23:01:48"
1972;42.0;"2022-10-24 23:01:49"
1973;42.0;"2022-10-24 23:01:50"
1974;45.0;"2022-10-24 23:01:51"
1975;45.0;"2022-10-24 23:01:52"
1976;42.0;"2022-10-24 23:01:54"
1977;44.0;"2022-10-24 23:01:55"
1978;45.0;"2022-10-24 23:01:56"
1979;44.0;"2022-10-24 23:01:57"
1980;45.0;"2022-10-24 23:01:58"
1981;42.0;"2022-10-24 23:01:59"
1982;44.0;"2022-10-24 23:02:00"
1983;43.0;"2022-10-24 23:02:01"
1984;44.0;"2022-10-24 23:02:02"
1985;46.0;"2022-10-24 23:02:03"
1986;44.0;"2022-10-24 23:02:04"
1987;44.0;"2022-10-24 23:02:06"
1988;41.0;"2022-10-24 23:02:07"
1989;42.0;"2022-10-24 23:02:08"
1990;40.0;"2022-10-24 23:02:09"
1991;44.0;"2022-10-24 23:02:10"
1992;40.0;"2022-10-24 23:02:11"
1993;41.0;"2022-10-24 23:02:12"
1994;42.0;"2022-10-24 23:02:13"
1995;40.0;"2022-10-24 23:02:14"
1996;45.0;"2022-10-24 23:02:15"
1997;45.0;"2022-10-24 23:02:16"
1998;39.0;"2022-10-24 23:02:18"
1999;38.0;"2022-10-24 23:02:19"
2000;38.0;"2022-10-24 23:02:20"
2001;38.0;"2022-10-24 23:02:21"
2002;41.0;"2022-10-24 23:02:22"
2003;41.0;"2022-10-24 23:02:23"
2004;37.0;"2022-10-24 23:02:24"
2005;37.0;"2022-10-24 23:02:25"
2006;38.0;"2022-10-24 23:02:26"
2007;37.0;"2022-10-24 23:02:28"
2008;36.0;"2022-10-24 23:02:29"
2009;39.0;"2022-10-24 23:02:30"
2010;41.0;"2022-10-24 23:02:31"
2011;41.0;"2022-10-24 23:02:32"
2012;37.0;"2022-10-24 23:02:33"
2013;36.0;"2022-10-24 23:02:34"
2014;37.0;"2022-10-24 23:02:36"
2015;45.0;"2022-10-24 23:02:37"
2016;39.0;"2022-10-24 23:02:38"
2017;36.0;"2022-10-24 23:02:39"
2018;37.0;"2022-10-24 23:02:40"
2019;38.0;"2022-10-24 23:02:41"
2020;37.0;"2022-10-24 23:02:42"
2021;36.0;"2022-10-24 23:02:43"
2022;39.0;"2022-10-24 23:02:44"
2023;41.0;"2022-10-24 23:02:45"
2024;42.0;"2022-10-24 23:02:46"
2025;36.0;"2022-10-24 23:02:47"
2026;38.0;"2022-10-24 23:02:49"
2027;46.0;"2022-10-24 23:02:50"
2028;39.0;"2022-10-24 23:02:51"
2029;44.0;"2022-10-24 23:02:52"
2030;39.0;"2022-10-24 23:02:53"
2031;35.0;"2022-10-24 23:02:54"
2032;40.0;"2022-10-24 23:02:55"
2033;40.0;"2022-10-24 23:02:56"
